order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount,sale_price,profit,month
4552,18-03-2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Tables,FUR-TA-10002855,300,3,10.5,339.5,39.5,2023-03
4553,30-08-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,FUR-CH-10004886,200,3,9.2,220.8,20.80000000000001,2022-08
4554,09-06-2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10003657,10,3,0.3,9.7,-0.3,2023-06
4555,20-11-2022,Second Class,Consumer,United States,La Crosse,Wisconsin,54601,Central,Office Supplies,Binders,OFF-BI-10004738,50,3,2.4,57.6,7.600000000000001,2022-11
4556,01-06-2023,First Class,Consumer,United States,Florence,South Carolina,29501,South,Office Supplies,Fasteners,OFF-FA-10003112,20,4,1.5,28.5,8.5,2023-06
4557,20-07-2022,First Class,Consumer,United States,Florence,South Carolina,29501,South,Office Supplies,Storage,OFF-ST-10002486,20,4,1.2,28.8,8.8,2022-07
4558,17-11-2022,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,OFF-BI-10003984,10,1,0.4,9.6,-0.4,2022-11
4559,18-01-2023,Standard Class,Corporate,United States,El Paso,Texas,79907,Central,Office Supplies,Envelopes,OFF-EN-10004773,40,2,2,48,8,2023-01
4560,07-12-2023,First Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10001146,120,3,3.9,126.1,6.099999999999994,2023-12
4561,18-05-2022,Second Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,OFF-EN-10003296,260,3,13.5,256.5,-3.5,2022-05
4562,05-01-2023,Second Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10000193,90,3,4.4,105.6,15.599999999999994,2023-01
4563,08-11-2023,Second Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10002111,40,5,2,38,-2,2023-11
4564,06-12-2023,Standard Class,Home Office,United States,Miramar,Florida,33023,South,Furniture,Chairs,FUR-CH-10003298,390,4,21,399,9,2023-12
4565,30-07-2022,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10004950,90,6,3,97,7,2022-07
4566,26-08-2022,Standard Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Appliances,OFF-AP-10002350,40,3,1,49,9,2022-08
4567,28-03-2022,Standard Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Binders,OFF-BI-10004233,30,6,0.6,29.4,-0.6,2022-03
4568,14-04-2022,Standard Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10001892,20,4,0.6,19.4,-0.6,2022-04
4569,22-12-2023,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10003291,10,6,0.2,9.8,-0.2,2023-12
4570,26-04-2022,Second Class,Home Office,United States,San Jose,California,95123,West,Furniture,Furnishings,FUR-FU-10004017,80,3,2.4,77.6,-2.4,2022-04
4571,02-05-2022,Second Class,Home Office,United States,Wichita,Kansas,67212,Central,Office Supplies,Art,OFF-AR-10002445,20,3,0.6,19.4,-0.6,2022-05
4572,26-01-2023,Second Class,Home Office,United States,Wichita,Kansas,67212,Central,Office Supplies,Binders,OFF-BI-10001718,110,2,3.9,126.1,16.099999999999994,2023-01
4573,11-12-2022,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Technology,Copiers,TEC-CO-10004202,420,2,24,456,36,2022-12
4574,19-12-2022,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Phones,TEC-PH-10002103,580,7,13.2,646.8,66.79999999999995,2022-12
4575,15-03-2022,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Furniture,Furnishings,FUR-FU-10003724,30,4,0.9,29.1,-0.9,2022-03
4576,03-12-2022,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Art,OFF-AR-10003732,10,5,0.3,9.7,-0.3,2022-12
4577,13-12-2023,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Storage,OFF-ST-10000885,30,2,0.9,29.1,-0.9,2023-12
4578,17-02-2022,Standard Class,Consumer,United States,Lewiston,Idaho,83501,West,Office Supplies,Binders,OFF-BI-10004817,10,1,0.3,9.7,-0.3,2022-02
4579,05-12-2022,Standard Class,Home Office,United States,Hampton,Virginia,23666,South,Office Supplies,Binders,OFF-BI-10001670,100,3,4.4,105.6,5.599999999999994,2022-12
4580,06-07-2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002709,70,11,2.8,67.2,-2.8,2023-07
4581,23-02-2023,Standard Class,Corporate,United States,Hattiesburg,Mississippi,39401,South,Technology,Accessories,TEC-AC-10004469,220,6,12,228,8,2023-02
4582,17-10-2023,First Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10003424,30,3,0.9,29.1,-0.9,2023-10
4583,20-07-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10003720,20,8,0.8,19.2,-0.8,2023-07
4584,07-10-2023,Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10000390,10,2,0.4,9.6,-0.4,2023-10
4585,17-05-2022,Second Class,Home Office,United States,Danville,California,94526,West,Office Supplies,Envelopes,OFF-EN-10001335,70,7,2.4,77.6,7.599999999999994,2022-05
4586,17-12-2022,Second Class,Home Office,United States,Danville,California,94526,West,Office Supplies,Art,OFF-AR-10003469,10,5,0.2,9.8,-0.2,2022-12
4587,28-04-2022,Second Class,Home Office,United States,Danville,California,94526,West,Office Supplies,Binders,OFF-BI-10003718,500,6,29.5,560.5,60.5,2022-04
4588,23-03-2023,Second Class,Home Office,United States,Danville,California,94526,West,Office Supplies,Fasteners,OFF-FA-10004838,10,3,0.5,9.5,-0.5,2023-03
4589,13-04-2023,Second Class,Home Office,United States,Danville,California,94526,West,Furniture,Furnishings,FUR-FU-10002508,30,3,0.9,29.1,-0.9,2023-04
4590,28-05-2022,Second Class,Home Office,United States,Danville,California,94526,West,Office Supplies,Storage,OFF-ST-10001511,380,7,22.5,427.5,47.5,2022-05
4591,13-09-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,OFF-SU-10000952,20,2,0.4,19.6,-0.4,2022-09
4592,17-06-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10002275,270,2,12,288,18,2022-06
4593,03-08-2023,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003535,130,3,4.5,145.5,15.5,2023-08
4594,30-09-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10004052,10,2,0.2,9.8,-0.2,2022-09
4595,02-11-2023,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003473,790,3,45,855,65,2023-11
4596,10-12-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001897,40,3,2.5,47.5,7.5,2022-12
4597,16-05-2022,Second Class,Home Office,United States,Washington,District of Columbia,20016,East,Office Supplies,Art,OFF-AR-10000034,20,8,0.6,29.4,9.399999999999999,2022-05
4598,07-02-2022,Standard Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Supplies,OFF-SU-10004115,20,3,1,19,-1,2022-02
4599,03-06-2022,Standard Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Appliances,OFF-AP-10001947,80,5,1.8,88.2,8.200000000000003,2022-06
4600,23-01-2023,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,FUR-CH-10004853,130,1,4.5,145.5,15.5,2023-01
4601,08-10-2022,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Office Supplies,Envelopes,OFF-EN-10000483,130,9,7,133,3,2022-10
4602,12-01-2022,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Office Supplies,Fasteners,OFF-FA-10001332,10,4,0.2,9.8,-0.2,2022-01
4603,02-09-2023,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10003790,20,1,1,19,-1,2023-09
4604,23-02-2023,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10003134,140,4,4.5,145.5,5.5,2023-02
4605,20-11-2023,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,OFF-EN-10004459,10,2,0.2,9.8,-0.2,2023-11
4606,11-07-2023,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10003628,160,7,6.8,163.2,3.1999999999999886,2023-07
4607,25-09-2022,Standard Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10004093,40,1,1.5,48.5,8.5,2022-09
4608,06-06-2023,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,OFF-ST-10001490,440,3,10.8,529.2,89.20000000000005,2023-06
4609,11-12-2023,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,OFF-BI-10000605,10,2,0.5,9.5,-0.5,2023-12
4610,31-10-2023,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Paper,OFF-PA-10004255,40,7,1.5,48.5,8.5,2023-10
4611,03-10-2023,Standard Class,Consumer,United States,Oceanside,California,92054,West,Furniture,Furnishings,FUR-FU-10000023,50,8,2.5,47.5,-2.5,2023-10
4612,28-10-2022,Second Class,Corporate,United States,Gulfport,Mississippi,39503,South,Office Supplies,Binders,OFF-BI-10000285,30,4,1.5,28.5,-1.5,2022-10
4613,15-12-2023,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10000588,40,3,1,49,9,2023-12
4614,19-11-2023,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10002250,20,5,0.4,19.6,-0.4,2023-11
4615,10-04-2022,Standard Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10002457,50,3,3,57,7,2022-04
4616,23-04-2022,Standard Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Fasteners,OFF-FA-10002763,20,9,0.9,29.1,9.100000000000001,2022-04
4617,17-12-2023,Second Class,Corporate,United States,Houston,Texas,77095,Central,Technology,Accessories,TEC-AC-10000109,110,3,2.6,127.4,17.400000000000006,2023-12
4618,26-10-2023,Standard Class,Home Office,United States,Everett,Massachusetts,2149,East,Technology,Phones,TEC-PH-10002415,510,2,23.6,566.4,56.39999999999998,2023-10
4619,15-10-2022,Standard Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Chairs,FUR-CH-10000785,490,3,27,513,23,2022-10
4620,14-10-2023,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Copiers,TEC-CO-10001449,2560,6,57.6,2822.4,262.4000000000001,2023-10
4621,01-08-2023,First Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10001670,80,3,4.5,85.5,5.5,2023-08
4622,04-07-2022,Second Class,Corporate,United States,Wilmington,Delaware,19805,East,Office Supplies,Storage,OFF-ST-10001328,70,5,2.4,77.6,7.599999999999994,2022-07
4623,16-04-2022,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Supplies,OFF-SU-10001225,10,3,0.4,9.6,-0.4,2022-04
4624,18-10-2022,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Paper,OFF-PA-10000357,170,4,7.2,172.8,2.8000000000000114,2022-10
4625,08-02-2022,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Storage,OFF-ST-10000046,210,2,5.2,254.8,44.80000000000001,2022-02
4626,20-05-2023,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Furnishings,FUR-FU-10000023,10,3,0.5,9.5,-0.5,2023-05
4627,17-10-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003455,70,5,4,76,6,2023-10
4628,26-08-2022,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10000876,20,2,0.6,19.4,-0.6,2022-08
4629,28-04-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10003582,130,5,4.2,135.8,5.800000000000011,2023-04
4630,09-03-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10004258,40,3,2,38,-2,2023-03
4631,02-02-2022,Same Day,Consumer,United States,Mount Pleasant,Michigan,48858,Central,Furniture,Furnishings,FUR-FU-10000719,20,2,0.6,19.4,-0.6,2022-02
4632,09-02-2023,Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Labels,OFF-LA-10001297,40,5,1,49,9,2023-02
4633,14-07-2023,Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10000723,100,3,4.8,115.2,15.200000000000003,2023-07
4634,27-10-2022,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Bookcases,FUR-BO-10003893,470,6,29.5,560.5,90.5,2022-10
4635,10-03-2022,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10000736,60,1,4,76,16,2022-03
4636,05-06-2022,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10000736,210,3,4.8,235.2,25.19999999999999,2022-06
4637,25-10-2023,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10003373,100,4,2.4,117.6,17.599999999999994,2023-10
4638,20-06-2022,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10000390,10,3,0.4,9.6,-0.4,2022-06
4639,07-08-2023,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10001725,40,2,2.5,47.5,7.5,2023-08
4640,30-05-2022,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Technology,Copiers,TEC-CO-10001943,1410,8,32,1568,158,2022-05
4641,10-12-2022,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Office Supplies,Envelopes,OFF-EN-10002312,10,1,0.2,9.8,-0.2,2022-12
4642,04-02-2022,Second Class,Consumer,United States,Fort Collins,Colorado,80525,West,Office Supplies,Binders,OFF-BI-10000831,0,4,0,0,0,2022-02
4643,09-02-2022,Second Class,Consumer,United States,Fort Collins,Colorado,80525,West,Furniture,Chairs,FUR-CH-10000749,510,4,29,551,41,2022-02
4644,05-01-2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10002003,10,2,0.3,9.7,-0.3,2022-01
4645,21-10-2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Machines,TEC-MA-10001972,500,2,28,532,32,2022-10
4646,03-05-2023,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10000225,140,2,4.5,145.5,5.5,2023-05
4647,23-05-2022,Standard Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,OFF-PA-10001622,10,3,0.5,9.5,-0.5,2022-05
4648,06-12-2023,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10004983,340,3,12.9,417.1,77.10000000000002,2023-12
4649,26-10-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10003228,410,9,13.2,426.8,16.80000000000001,2023-10
4650,08-12-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Supplies,OFF-SU-10004498,50,5,1.2,58.8,8.799999999999997,2023-12
4651,05-12-2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10001878,190,5,7.2,232.8,42.80000000000001,2022-12
4652,05-08-2023,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10002923,160,4,6,194,34,2023-08
4653,06-10-2022,Standard Class,Home Office,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Paper,OFF-PA-10001838,10,2,0.3,9.7,-0.3,2022-10
4654,29-01-2023,Standard Class,Home Office,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Storage,OFF-ST-10003123,140,5,5.1,164.9,24.900000000000006,2023-01
4655,27-05-2023,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10001332,0,1,0,0,0,2023-05
4656,15-12-2023,Standard Class,Corporate,United States,Freeport,Illinois,61032,Central,Office Supplies,Storage,OFF-ST-10003442,40,2,1.5,48.5,8.5,2023-12
4657,06-08-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001468,50,2,1.2,58.8,8.799999999999997,2022-08
4658,15-07-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,OFF-AP-10003266,20,2,0.8,19.2,-0.8,2023-07
4659,07-09-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10002230,10,2,0.3,9.7,-0.3,2023-09
4660,30-01-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,OFF-AP-10003622,20,7,0.6,19.4,-0.6,2022-01
4661,19-05-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10001542,30,3,1.5,28.5,-1.5,2022-05
4662,19-01-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002965,720,6,25.2,814.8,94.79999999999995,2022-01
4663,28-10-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10000563,70,3,2.4,77.6,7.599999999999994,2022-10
4664,28-08-2022,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Labels,OFF-LA-10002787,0,1,0,0,0,2022-08
4665,18-03-2022,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Binders,OFF-BI-10004022,10,9,0.2,9.8,-0.2,2022-03
4666,28-03-2022,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Labels,OFF-LA-10001158,20,2,1,19,-1,2022-03
4667,15-09-2022,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10000076,70,4,3.2,76.8,6.799999999999997,2022-09
4668,03-12-2023,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10002335,70,2,2.1,67.9,-2.1,2023-12
4669,04-08-2022,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,OFF-BI-10002827,10,10,0.2,9.8,-0.2,2022-08
4670,06-08-2022,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Furniture,Bookcases,FUR-BO-10001601,500,7,24.8,595.2,95.20000000000005,2022-08
